evaluation,feasible,selected,search_score_mm,combined_rmse_mm,tip_rmse_mm,wrist_rmse_mm,bottleneck_rmse_mm,record_type,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
1750012,False,False,,,,,,balanced_tested_sample,-1.1262770903179695,0.8587839136463723,-0.6460080720698165,-0.07188500702731236,0.0009843344355848517,0.497146882632833,-0.21633340922564717,-0.14797391386470504,0.11204810852985272,0.0506278339923157
1750849,False,False,,,,,,balanced_tested_sample,-1.1244178449418085,-0.12929956223123262,0.4539160426337774,-1.3209085136466168,0.5452540287605769,0.31566913195085705,-0.42319413951834417,0.30263450008393394,-0.17455520420045004,-0.9942268894438978
1751682,False,False,,,,,,balanced_tested_sample,0.6700755724948507,-2.4030255876940907,1.7318882764719408,-3.049944858923383,0.1473142864792083,1.4255987153161511,-0.8400109728367343,-1.1351275503685607,1.675656223000669,-2.161272811320649
1752538,False,False,,,,,,balanced_tested_sample,-1.1912496276227582,0.0614939076055507,1.2365385857272484,-2.8513841528272432,0.4619730147809908,1.2374760048492661,-1.0173898757140722,-0.521275258102843,-0.6748285664348127,-0.12317509088749536
1753421,False,False,,,,,,balanced_tested_sample,-1.4830896006789174,0.3264219844369329,-0.23817259233949303,-0.23092093293654745,-0.22670510220928453,0.6749981626713615,0.23457261748703215,-0.13281526078616948,0.6608992838112853,0.21141424580632423
1754324,False,False,,,,,,balanced_tested_sample,-2.1997732417686824,-0.8856117336892497,2.2594988999620327,1.4374146625417368,-2.1014305502858233,0.19378944818725433,-1.8513087114359021,-0.5782768917206553,0.027605216572430244,1.4062048343996787
1755058,False,False,,,,,,balanced_tested_sample,1.820367998684022,-2.556031287738964,2.2623658358823833,2.147154482201487,-1.8327332818268127,0.45501620065133436,-1.167672995221399,-0.8790538723916091,0.9122742944365512,0.49741286002632096
1755795,False,False,,,,,,balanced_tested_sample,-1.34319645936943,0.6863610219854206,-0.43001061785096517,0.21344634880677335,0.17936079123650986,0.145566391613406,-0.25606278500330054,0.15739781361419683,0.03989123576459365,0.45418438630861585
1756656,False,False,,,,,,balanced_tested_sample,-1.4638516728239628,0.6679523943426572,-0.43404831303766206,0.014932578108436843,-0.05056747350204043,0.10293931622218745,0.11711338129364389,-0.12816129372391574,0.08538305678480831,0.3026603689851709
1757464,False,False,,,,,,balanced_tested_sample,-1.4555577072462136,0.03383290980214923,-0.26726356134028445,-0.746806439535504,-0.03132450911175656,0.2736860863525338,0.0496956672840698,0.2808304040253399,0.08714501480895508,-0.4425812584114968
1758262,False,False,,,,,,balanced_tested_sample,-0.7719056441760507,-0.5042981503185899,-0.049214790850386395,-1.0538841303585496,0.6627472083664737,0.18843104841164462,-0.6345594462478794,0.240158265128656,0.5536418468628962,-1.7841743644400534
1759061,False,False,,,,,,balanced_tested_sample,-0.3783399026497357,0.8391376852873281,1.3339737224805173,-0.05312087659886483,0.29906773906548517,0.2981957883088375,2.952638858630912,1.8683022440265848,1.1479994661709978,0.7460753729275553
1759869,False,False,,,,,,balanced_tested_sample,-1.6218435357952967,1.0478939650997428,0.0755921101437471,0.03451495849358112,-0.06515244834399862,0.2287539048853953,-0.001601140989212027,-0.17305934207171955,-0.158800151101642,0.038910562318453
1760686,False,False,,,,,,balanced_tested_sample,-0.7489699065677543,-1.215345988487891,-0.09316845457809762,-2.7711570764078393,-0.250954539289858,-0.49473702087416305,-0.16071315914549417,0.8970315097857884,-3.5112191394625025,-2.2943067713571192
1761484,False,False,,,,,,balanced_tested_sample,-0.8131228117040092,0.6818980034764403,-0.18943379281819117,0.07667618631623627,-0.22912475351671435,1.5669616364796495,0.23074920602027785,-0.76157793417387,1.23115213563725,0.45652503633953223
1762298,False,False,,,,,,balanced_tested_sample,-1.163232634264511,-1.7590488878619044,1.179404228840989,-3.5722602120411304,1.1893300900852461,0.3501790916661537,-1.120114539383879,0.323653965572207,0.09881330255517291,-4.702170242325705
1763133,False,False,,,,,,balanced_tested_sample,-0.6300187111975201,-0.6448238568865072,1.338597464150892,-0.2659554659472072,0.5530193615737924,0.7397270948895759,-1.400869044469325,0.2966417073344267,-0.1985647547645095,-0.5184435531972574
1763837,False,False,,,,,,balanced_tested_sample,-1.2522425423140053,0.5416799183126588,-0.05770394406374286,0.21940337651397154,0.0714569974966139,0.21784197034845326,-0.2590060191115998,-0.0745915379949637,0.06641748367107984,0.110757476934035
1764588,False,False,,,,,,balanced_tested_sample,-1.4359858258838758,0.6524788703823039,0.03039454683038689,0.23524223084808046,0.1640563363414272,0.2541839827872344,0.17093459107015915,-0.19093820166044026,0.012573963546927627,0.12999702607047478
1765414,False,False,,,,,,balanced_tested_sample,-1.0756191584881893,0.36411101565522846,0.01499054347616747,-0.3091775428259193,-0.23554541896452377,0.7127180640485947,0.4573477288758403,-0.34369991038894077,-0.4595170334338418,-0.15696191415001842
1766209,False,False,,,,,,balanced_tested_sample,-0.6322389311713514,-0.9818317180613668,0.49713564044022934,-1.9410598151871088,0.5734418990584563,1.4183762596860363,-0.08469090809511529,-0.24514109072068935,0.23319708155987662,-0.8076877008178888
1766993,False,False,,,,,,balanced_tested_sample,-0.7692015635276335,0.11374432996142153,1.5748207916365131,-0.6275570062381503,0.3783140258589657,0.5747107288764962,0.41218575903533794,0.7074387535752388,-0.08354910160190783,-0.8612801319213894
1767775,False,False,,,,,,balanced_tested_sample,-1.0148185681333441,0.23588252986074223,0.053322573024942026,-0.951751872750773,0.30725804408391316,0.37719584447756055,0.15781055814570585,0.35615762219535,-0.5243805804408139,0.022289107292941805
1768548,False,False,,,,,,balanced_tested_sample,-1.834788163415502,0.2695510695984709,-0.12063084735024633,-0.08123755534618755,0.05559375285112791,0.3417261225434632,-0.08046891556988446,-0.10862780129504025,0.23227020414741933,0.6539074534133664
1769312,False,False,,,,,,balanced_tested_sample,-1.124149039100929,0.7406472553292532,-0.5850378253347126,-0.07039608264972383,0.056320844517842264,0.43499123673529955,-0.05452936588013831,-0.0020733242996322653,-0.13566546425395853,0.21471882025023828
1770088,False,False,,,,,,balanced_tested_sample,-2.0007888976457777,0.5837963861126858,0.08314880009599039,0.19303953329930143,0.045283848796486226,0.09901687491583548,0.2580125189375465,-0.09204787503342446,0.20828304558824481,-0.1463162564943974
1770881,False,False,,,,,,balanced_tested_sample,0.2098526841125675,-1.3203997202075741,1.2470677002166282,-4.7356413237648916,1.7048817458033543,2.6671202350701524,-0.9761178825086541,0.3411947857203555,-1.0115989471308127,0.29939077573450806
1771675,False,False,,,,,,balanced_tested_sample,-1.5716308799527947,-0.9809183833059973,0.8921670533711713,-1.0701992904089765,1.2949617758594785,0.09631898324700097,-1.215374762487037,-0.37639865764681213,-1.3824860439329414,-0.022411793383706406
1772452,False,False,,,,,,balanced_tested_sample,1.620998973212677,-3.4349137823109746,2.786801953308148,3.1569150909053536,-1.6959281544485558,-0.18485126329009435,-1.0090991379503103,0.4887289643329548,-1.3495190062547242,0.9455636211522962
1773157,False,False,,,,,,balanced_tested_sample,-0.7015305145138279,-0.34426166016554716,0.6674757339777462,0.8560066385348746,0.07785279076108165,0.32677110582151553,-0.3725403674618888,0.05499828076785951,-0.42789118982330854,0.0633350440759811
1774036,False,False,,,,,,balanced_tested_sample,-2.0798268802466637,0.6765169445343951,0.15426026208209245,0.04667063687367629,0.14517249044354028,0.2092651077133894,0.06515297021950561,-0.5754920949771043,-0.3293090602115492,0.22653106273390974
1774961,False,False,,,,,,balanced_tested_sample,-1.1340252238350275,-0.2256908730141338,0.3475252854086722,-1.9386090571510295,0.44419810653546016,1.3617757430472957,-0.37476351905052435,-0.735054733926378,-0.8663617531080322,-0.5179392582315007
1775887,False,False,,,,,,balanced_tested_sample,-0.16344511209735865,-0.687729849148185,0.818679104056196,-2.318278619669636,-0.4190055211617328,1.669206213472641,1.4551825649610337,0.258420937479776,-0.6195035751231579,-1.0449713272481562
1776830,False,False,,,,,,balanced_tested_sample,-0.5009169347939008,-3.177160502861513,1.9917691224752014,2.6336069950370296,-5.181082949863121,-0.8580580151475724,-3.1634217357934142,-1.4012385793866553,0.15864904619182948,0.796411648801743
1777772,False,False,,,,,,balanced_tested_sample,-1.1827200191108875,0.2637360273628739,0.2385169386665556,-0.1183960720168383,0.13046410972522154,0.9472768259263771,-0.9124045179830962,-0.11961615723881187,-0.06587699988842309,0.36096728057750466
1778781,False,False,,,,,,balanced_tested_sample,-1.286074686112195,0.73290521616506,-0.18305635215814248,0.14205958852832928,-0.028181578824204634,-0.027871111459803286,-0.26974489699608356,-0.19886881787770888,-0.08530560007973102,-0.09404737188077988
1779713,False,False,,,,,,balanced_tested_sample,-0.31151655944341833,-0.8484531494585821,1.6540832397110783,1.6306929758008424,-0.3965195271148292,0.46536401982991515,-1.378784336512062,0.44815471882354335,-0.4466067644703323,0.3657715937418458
1780526,False,False,,,,,,balanced_tested_sample,-0.7676216157286443,0.31225547038657864,0.06502300547345985,0.10951216353546042,-0.048382151154279386,-0.572188591989717,0.2607650771449968,-0.02525656968925657,-0.3884924973900989,0.21339829628952675
1781367,False,False,,,,,,balanced_tested_sample,-0.4680870120553133,0.022049781110389195,-0.25108441483706234,-1.4732030099978437,0.7976394477296108,0.5409040680465793,-1.231042846720839,-0.23061093433818874,0.07246202204557203,-0.913194798652039
1782220,False,False,,,,,,balanced_tested_sample,-1.93214022104093,-0.37394006664406454,-0.6703522941343474,-0.30347310331707605,-0.4015407610650577,-0.6485485515351432,0.08489980832265558,0.2877493867547447,-0.4649515154506479,-0.010823268847468823
1783049,False,False,,,,,,balanced_tested_sample,-2.5266989631681454,-1.9027874499799007,-0.33750648899437363,-0.2119311152560858,-0.6929137791573439,-0.31392985101624243,1.3290212517459972,0.9792383686318761,-1.667879166489705,-0.31285562957369456
1783874,False,False,,,,,,balanced_tested_sample,-0.30580212635419085,-0.24739084963167532,2.3713672909715218,-1.817481074066717,0.18838080142753155,-0.10429370846109363,1.0304490608380579,0.13459917446209477,0.4921354827525162,1.7201904819029417
1784724,False,False,,,,,,balanced_tested_sample,-1.4845846480256129,0.3389459593646503,-0.19683945028252758,-0.31424830399316,-0.23058710949840305,1.1572968528920438,0.13548019719552162,-1.2322824848405873,1.5815972721623552,-0.08343825808273703
1785580,False,False,,,,,,balanced_tested_sample,-1.1745145396488428,-0.16493497280105146,-0.40662119563393917,-0.042356996302426585,-0.9051801373251274,0.14829061523200648,-0.2955113681337338,-0.2567034230836333,-0.5355493802402627,-0.04347673526391121
1786464,False,False,,,,,,balanced_tested_sample,-1.6036268280580934,0.32820245733481507,0.6718930825471024,0.5635961820821557,-0.4401315465699816,0.030889628833092708,-0.6025550111398253,-0.4127212050557633,-0.20442209080332313,0.015719785640239656
1787374,False,False,,,,,,balanced_tested_sample,0.9134461483601518,-1.5222123552285196,1.3599917073435324,-2.020009384256012,-0.17917619788951733,0.29777961023265576,-2.0192079590135785,0.19862322179773606,-0.6861993410893573,0.46150472804015624
1788268,False,False,,,,,,balanced_tested_sample,-0.16851670244983305,-0.3522722506536751,0.7949458328231218,0.25795292457656516,0.4142097606334403,0.2715794766013447,-0.6440007525858752,-0.10772577082189642,-0.23171660413612402,-0.5952466169385392
1789082,False,False,,,,,,balanced_tested_sample,-0.7074055536771767,-0.43079135425097514,0.3756175881228312,-0.5824049404812435,0.3207898253430722,0.26404829370302635,-1.0368930793273394,-0.24583767571756993,-0.5532942539875785,0.17638888909409767
1789887,False,False,,,,,,balanced_tested_sample,0.263065612454141,-0.39540316297861033,1.955473748696432,-2.128563336584125,0.008374511243156324,-0.7212155738465577,2.9205471516713652,0.0280187992135389,-0.7055935189335927,2.444619002841402
1790715,False,False,,,,,,balanced_tested_sample,1.3390655415276218,-2.5908816506365318,0.0720767847455136,-2.8723897081524674,0.12115550723200845,3.074316358287334,-0.43917283376246313,-1.2021494928286316,-3.2577356893861307,0.5865035002033139
1791556,False,False,,,,,,balanced_tested_sample,2.935476052991093,-4.2575860382562745,-0.7364608561945887,-3.6259638189618837,-0.2969585726929921,0.5876509760621611,-0.8933321152022419,3.1441429712535585,3.297072847361697,-2.980810324134006
1792403,False,False,,,,,,balanced_tested_sample,-1.1568757079888492,-0.9744861573263678,2.7693000551163625,-0.8994341103640394,-0.5489911114744923,-0.14771876768973147,5.115444458371244,-0.8419317390534782,-1.6764881002433767,1.0600560545704345
1793253,False,False,,,,,,balanced_tested_sample,-0.4079786531643205,-1.5675582659185936,0.7902241796722033,0.9771910453825524,0.05889840164429556,-1.2204837497587844,6.499982495490055,3.2038478808070403,-1.0095545958199343,-2.658877247514398
1794102,False,False,,,,,,balanced_tested_sample,1.3301696628645088,-0.9447140689213153,0.35277581052836904,-1.0613356453527254,-1.0876554018166509,-2.765199902032487,1.654895380028514,0.7958516472081356,-0.19042503884482673,0.8655798947845478
1794978,False,False,,,,,,balanced_tested_sample,-0.9103822238795642,0.6766727695714576,-0.048637834167342346,0.6951650531556378,-0.2450019040102754,0.6034767047597108,1.343334369283224,-1.0796889012488213,-0.29139993749867105,-0.29456070284935365
1795861,False,False,,,,,,balanced_tested_sample,-0.8187753675395649,-0.29491680170059925,0.28762421261821675,-1.0283289263058815,0.5396493531681984,-0.22016264700963414,-0.8318469372372777,0.16789755428434724,-0.2402932013223325,-0.24313680954009548
1796773,False,False,,,,,,balanced_tested_sample,-1.4317646634938501,0.4355315310394752,-0.5683861948079235,-0.11933682079554478,-0.09762710924459594,-0.26797093279883816,-0.1456128874003777,0.245697110449769,-0.2398146144600491,0.06389097284727013
1797559,False,False,,,,,,balanced_tested_sample,-1.2509594945241764,0.48283687659718305,-0.11238721478876743,0.1825378921003638,0.034723034995600394,0.14163911263113516,-0.17421662143034672,-0.11082498131956564,-0.1056899746369076,0.04169910977014118
1798327,False,False,,,,,,balanced_tested_sample,-0.5454189604569003,-4.873297170802615,2.436583188857751,-6.9557137924732375,-3.774180585518787,-1.9385834228208456,4.319397291181101,0.09597775398696179,-0.8909020220524457,1.5684880014547324
1799167,False,False,,,,,,balanced_tested_sample,-0.11612432301143773,-1.5115472151380929,-0.5260289702208788,-0.9157249503035274,-1.1174886480520043,-0.07876203883955402,0.9168144673578239,-0.9547597355129702,0.9367667637083474,0.05401348448936564
1799991,False,False,,,,,,balanced_tested_sample,-1.712276671715564,-1.8841604948788442,2.1022075853774806,-1.1476381481234708,-0.9146352965009522,-1.7058447983056533,1.9113096952973598,-0.5385881548831292,1.9903777265194076,-1.5936088109999915
1800827,False,False,,,,,,balanced_tested_sample,-1.6151808895761024,0.5050093570323757,-0.4065486959649267,-0.19205572706555432,-0.1543872150668627,0.39060178741748697,0.24072874563005603,-0.07385012793358865,-0.5536317256671083,0.5083259402070829
1801685,False,False,,,,,,balanced_tested_sample,-0.3859195706116094,-4.326591658482536,0.8112518682087998,-5.0565418764582795,-1.380985142448596,2.827478009722542,0.004619719302231814,-1.6198355463706935,-1.0616427955528793,-2.179542469671425
1802520,False,False,,,,,,balanced_tested_sample,-2.544070933087638,-0.18514780225778868,2.314793311081386,1.588925495630459,3.9000475792543425,-0.7107668385946432,0.02567250356392781,-1.7228004613068513,0.6472830250569943,2.036711669348628
1803367,False,False,,,,,,balanced_tested_sample,-1.6143978868089397,0.5936939799069505,0.016734505624341037,0.0901463415591609,-0.08308277970535309,1.9294174970234312,0.3604362618581982,-1.930866211106759,1.72988423611954,-0.4251367571265254
1804246,False,False,,,,,,balanced_tested_sample,-1.392165968006604,-0.8738071049871363,-1.4073628371315259,-0.8081450810019214,-1.3704733999456047,0.3039794830056107,1.140147585085341,-0.19419606247105,2.382421219545345,1.9747201699673
1805127,False,False,,,,,,balanced_tested_sample,0.6770864093775798,-1.0961627635470235,1.1189535516557512,-3.1636319857660102,0.26593365002952707,2.012281732194854,-1.6415390818538982,-0.5122225230164541,-0.06306590198524135,0.4268430061271282
1806000,False,False,,,,,,balanced_tested_sample,-0.6313764520826103,-0.18744103027068826,0.49739691216022985,1.0370414909490584,-0.15433708705756513,0.5475222547773326,-0.40664536645545,0.34759817580719743,-0.1083868557964588,0.26652547297334955
1806718,False,False,,,,,,balanced_tested_sample,-0.7737218024949616,-0.21060536855634907,0.6079007462513841,0.7854669308491201,-0.060804211200522075,0.43142466001190116,-0.5652606591334505,0.24505834238237237,0.03089901095051591,-0.12052559480469895
1807520,False,False,,,,,,balanced_tested_sample,-0.34712619360499825,0.3285537070997296,-0.06307921672778756,0.7584639737304215,-0.467049776614596,0.37652142939004374,1.0764773655848234,-0.5436371929741466,-0.12123849749770901,1.078810486140705
1808358,False,False,,,,,,balanced_tested_sample,-0.9042087883842389,-0.4599628020662744,-0.02166340806969867,-0.44664521144372316,0.13267457497651095,0.655455500087552,0.02470077972772742,-0.5290019624644984,0.31968651761096195,-0.2506882786843989
1809194,False,False,,,,,,balanced_tested_sample,-2.5736140550981124,-4.301649019100184,0.5670610695725297,-4.2464479117128775,-4.97178483191419,3.3024939688515764,-2.0657867254578983,-0.7546151971025564,0.7072161494633755,4.227660241400949
1810022,False,False,,,,,,balanced_tested_sample,2.8432243922335148,-4.022727127039091,2.1668950154451285,0.3388301603379215,-2.2967835309419966,0.08945818091086777,-5.623998000731896,-0.31464963676528435,-0.9057889775264388,2.0754331792365344
1810847,False,False,,,,,,balanced_tested_sample,2.088393451053456,-1.09010421134493,4.7047806667084995,0.6716175163201422,-1.663006452140245,0.5030774630491739,1.7348266703897601,-0.9340896367897233,2.5781852784889043,-2.061372252896398
1811688,False,False,,,,,,balanced_tested_sample,1.5311002629467128,-1.839043595835604,2.898178934410787,-1.75078314739858,3.3299064404322096,0.8635089613731677,-0.22927950214690604,2.672018258389818,5.226103976740839,0.9893983055071756
1812533,False,False,,,,,,balanced_tested_sample,-1.2054400385015334,0.09320212812624229,0.5342818367455717,-1.0510823701747654,1.2322704379945093,0.8486102296329572,-0.6465479408171756,-0.5839193312835851,-0.4560668335137633,-0.34245121231615827
1813395,False,False,,,,,,balanced_tested_sample,-0.5931022885292515,-0.46061924424202094,0.6095646260799721,-1.2687392830224566,0.5582492899566419,0.3355597466919906,0.23994043362527762,-0.03765512424008144,-0.4404946020439597,0.5129183275423141
1814266,False,False,,,,,,balanced_tested_sample,-0.9565513445971364,-0.7969788699617695,-0.5878981936845306,-1.5291421822584041,-0.6099582075891813,-1.6188819486832924,-0.12307626990384835,0.45562907031744115,0.9329875794508277,0.7741680646238331
1815096,False,False,,,,,,balanced_tested_sample,4.00829250729671,-2.1333993081244893,4.901942906678379,2.7632263189695543,0.2537752880154722,-0.16104829683719907,-1.2207376081259131,0.5677975089854167,0.6436804960573475,0.7407175557936663
1815808,False,False,,,,,,balanced_tested_sample,1.9166777779840245,-3.415123142725598,4.393496075739212,4.2612938048605065,-2.0200915441403064,1.7181639595253262,-1.8735048270558643,-0.009458942384554535,-1.1585092242632684,-0.9832409972776911
1816733,False,False,,,,,,balanced_tested_sample,-1.3487535341181984,0.12152776618395217,0.48522472543791767,-1.0934672021480083,0.601090038656319,0.5882533436699441,-1.2402136883231312,0.4629180450457199,0.05126961241139911,0.43159709442429584
1817617,False,False,,,,,,balanced_tested_sample,1.0042503408562817,-0.23939104117009236,-0.7683620134135813,-2.445243169713391,-1.7497176190118695,1.8936599845560913,1.371779909338665,-1.4659387634792957,1.1286850289655372,0.6804995030148466
1818492,False,False,,,,,,balanced_tested_sample,-0.8410871662096064,0.4009970968842248,0.44361019083579994,-0.46602167759189644,0.7599005799695193,-0.23491636171701832,-0.7325579276439247,-0.4316311757982554,-0.10324251323679863,-0.051646385471256044
1819370,False,False,,,,,,balanced_tested_sample,-1.1451354966172955,0.49297005445324593,-0.30193293748325706,-0.04597534261569962,0.09768086414921129,0.4413365676547216,-0.06983407813639102,-0.17092636376282896,-0.2255856923691695,0.052125297434709936
1820255,False,False,,,,,,balanced_tested_sample,-1.7418995846616325,-0.8808897412226926,0.6838229603890889,-1.2154501024445474,-1.817246383781326,-0.9642962687794994,0.08821807094035142,-0.49401174152689714,-1.0761378177558838,-2.302111657921263
1821153,False,False,,,,,,balanced_tested_sample,-2.0073762610747337,1.1585000166038661,-0.22500472625989484,-0.5860826896525733,-0.5908813524569422,0.5558510377643486,-0.1478984142874699,0.0822911240062439,0.10695903089316729,0.1798062407894934
1822063,False,False,,,,,,balanced_tested_sample,-1.3448302763315005,-0.2764820437950726,1.9009916588312816,1.6143811559037018,-1.7966297485073486,0.05567989235585697,-1.791935790739305,-0.9203975761349191,-0.9771925653269854,0.2052627776768329
1822981,False,False,,,,,,balanced_tested_sample,1.791016614262601,-1.3833252077939397,1.6640077145764065,1.9577520819473295,0.06699632547898032,0.10348146441079857,-0.5654681886166907,0.6278565856902437,1.0965276021419756,-0.284020061785927
1823859,False,False,,,,,,balanced_tested_sample,3.1988865390976104,-3.375996816579245,3.0857003426103797,-2.051820616254797,-0.4107371001950651,-1.6363611597198768,0.6765746000953496,-1.1694319037589123,2.80731978523025,-2.789203231801407
1824741,False,False,,,,,,balanced_tested_sample,6.064202608005011,-3.0717590058966837,5.3232940164828095,-3.8461228370543723,-0.02928336138109845,-1.509882305855649,-1.7284506403486342,1.658653479144277,1.9615904487199183,-0.33646016117774724
1825614,False,False,,,,,,balanced_tested_sample,0.3274769047254472,-0.6210819249423253,0.46053287917777963,-0.5774185956735737,0.7459838820227866,-1.7073202107802248,2.0307538664126032,-0.5110615345616883,2.840801599479432,-0.8671073148150799
1826496,False,False,,,,,,balanced_tested_sample,0.20811833594612186,0.56731216301574,-0.6377248137309052,0.14994930959689742,0.4826706891675983,-0.7075930635509854,-0.7418817167023242,0.36602910196638827,0.5492236737639271,0.41239800260110554
1827380,False,False,,,,,,balanced_tested_sample,-0.35851696206196026,1.5000602708944697,4.490519064535349,0.8927658200707204,-0.5671805335224954,-2.5594591382756735,5.0274730261396865,-0.18870510115549938,0.0660744574363621,2.5847036196808024
1828258,False,False,,,,,,balanced_tested_sample,-0.9481289598717507,1.0015143361197363,-1.3996988268276693,-1.2314733869704464,0.7161570884220185,-0.48201200023420854,-4.3571414149687975,0.038685115231885864,1.4501642335547449,-2.2577998031111948
1829161,False,False,,,,,,balanced_tested_sample,0.7115626223571827,-0.719133487007213,1.8982406585006342,-3.7868943154489902,0.9534424855843986,-0.09464687927220664,-2.003725232442226,-0.8743136991866207,1.1299062465121104,-1.6303485494459349
1830087,False,False,,,,,,balanced_tested_sample,0.36530387677618653,-2.076807505471004,0.3871689023721942,-1.9142961406400347,0.5890061045592034,-1.7449903898638817,-0.5906480223847201,1.0382841189037555,-0.046641021981467606,-1.4682410229680052
1831053,False,False,,,,,,balanced_tested_sample,-0.28146009608799094,0.32592132777812566,0.08795790236337464,-0.057353465313264386,0.7094952225137824,-0.7059346562536037,-0.194676548480361,0.5241248272085318,0.3064982382672549,-0.0762778418127528
1831962,False,False,,,,,,balanced_tested_sample,2.811587888223589,-2.9418358948378085,0.8189778679284495,3.299456877259188,1.862033803952276,-1.3394123592306506,-0.9637046650025114,0.7342685403021728,0.4901896805073896,-1.3377194629425695
1832862,False,False,,,,,,balanced_tested_sample,1.2563695266047248,-1.8649635494983456,1.6434940231466562,2.8669592963256214,2.1588700264365546,6.206006705815959,2.3627538790829146,-6.054286936476704,7.538502236958491,1.1564231800589797
1833755,False,False,,,,,,balanced_tested_sample,0.8330753028684909,-0.7451739170747458,0.26435993922901835,2.0823244360775734,3.138461876624799,-0.20799785681876645,-0.06323650073062587,-1.326747148871083,1.8501888946779925,0.3829794420773962
1834652,False,False,,,,,,balanced_tested_sample,0.48615217558295765,-1.3904766566015008,-0.23249106886037174,1.728609103717389,2.5798623679752017,-0.2894783510285965,0.7282036817701999,-1.584398168101286,2.356342925404545,-0.9804112928258797
1835549,False,False,,,,,,balanced_tested_sample,0.6233861591158208,-2.2974150195051486,2.8808891818615114,3.2607363194069947,0.9501562990251263,-2.1888015383353583,5.295559448899179,0.7038433519909388,3.7188332121433123,0.16770354646642957
1836452,False,False,,,,,,balanced_tested_sample,1.8997681388514946,-2.0968486219659708,0.7374411417665769,-0.4048288223347378,4.0373085133488695,-1.3081424264192265,-2.2413038783430825,-0.5621651388046162,1.4776898105507024,-1.5023811444114876
1837373,False,False,,,,,,balanced_tested_sample,1.1679233402128726,-1.2874766798714,0.4347618070173189,0.5490601983933208,3.631728808601171,-0.06924250809638605,-0.21657658400390523,2.8913253383645805,1.999223928305605,0.06408754342570758
1838300,False,False,,,,,,balanced_tested_sample,4.225360062221173,-1.6866572850051007,2.268842650941664,-0.648309888922553,2.6019083931656786,-1.9758577746027717,-0.35675140024565327,-0.07410684073957116,1.2990280511392969,3.5114280731759986
1839277,False,False,,,,,,balanced_tested_sample,2.224125930905432,-1.3015690041916466,1.4681470058922703,-0.05827166056304004,2.9026416511630235,-2.146939980890793,1.9170688521027763,-0.4478414719260642,1.5614392094800082,1.5302135587436265
1845213,False,False,,,,,,balanced_tested_sample,-1.1760299331307296,0.5626741616829383,-0.3391172173996349,-0.18901725585117016,-0.03686634645342798,-0.21549838154368728,-0.2218606077839557,-0.17011998627164812,0.44785938684148807,-0.28263058882753156
1846115,False,False,,,,,,balanced_tested_sample,-1.1085122089831998,0.7652681903351356,-0.361928182323428,-0.06759159585889044,-0.5085196889007999,2.416431930240406,0.9236246240080475,-1.4229822753092347,2.3479151656594413,0.2495349380954078
1847032,False,False,,,,,,balanced_tested_sample,-1.7177466287185699,0.7184024833809072,-0.3474832044168092,-0.3697731205091691,0.23789209984652984,0.6945648289473266,-0.778465186944651,0.05856230393445219,-0.20579345912821145,-0.26499566688975074
1847984,False,False,,,,,,balanced_tested_sample,-1.1040609435101356,0.07256476432740153,0.8119154592989435,-1.353801901405713,0.17955929530181108,0.9558504601152733,0.013277753516242182,0.10024062391235623,-0.321536022038259,-0.4973937547337628
1848952,False,False,,,,,,balanced_tested_sample,-1.6446752378101737,0.6235446484110584,-0.1691436970023175,-0.11229679825084285,0.05280693831428799,0.5347579526179085,-0.25911548119568373,0.239814475525219,-0.08043127779276785,-0.09825719712301025
1849992,False,False,,,,,,balanced_tested_sample,-1.596906820993015,0.42579457095637296,-0.09427484692680652,-0.5151619106529698,-0.00036979756325059574,0.47710368216916393,-0.12835735795710812,0.1199184859412547,-0.08117242071644891,-0.4442687102433637
1851054,False,False,,,,,,balanced_tested_sample,-1.4103527190764693,-0.9181031776987254,1.3299048264588973,-1.823608426014762,0.7654833102708002,0.5437099263615811,1.1408851497124797,0.12670013527601778,0.17440284257473584,-1.0811835311518505
1851881,False,False,,,,,,balanced_tested_sample,-1.6545373910232462,0.2927490649242808,0.5856679797023798,-0.173090601173246,0.6867022515196252,0.7822855220600503,-0.03244889958105769,0.319313372516247,1.1173415897500711,-0.371036592188373
1852699,False,False,,,,,,balanced_tested_sample,-1.7628759091391337,1.2856441551870341,-0.7250703038924364,0.7018130560691108,-0.4776018570765261,0.07064138981519037,0.41684130483907217,-0.7273818353097781,-0.4302978511194217,1.9989640315248558
1853504,False,False,,,,,,balanced_tested_sample,-1.5879875840240187,0.7650692558530949,-0.28941662612828856,-0.03514112391054319,0.1680232688450373,0.3689698638470273,-0.1673983813313441,0.05785157358965419,0.08183741839914385,0.03964365060459154
1854339,False,False,,,,,,balanced_tested_sample,-1.494545147335189,0.6479827037133922,-0.1473903802804162,-0.25979102351284106,0.126013618856439,0.43337795894575226,-0.040313288977794834,0.042897742345750736,0.11275548983070063,0.03095185228431579
1855172,False,False,,,,,,balanced_tested_sample,-1.5791794113417152,0.8076228586839344,-0.34384425931147405,0.010064029766259383,0.11362079532416063,0.34207223760127703,-0.12619592081163442,0.012627606654428393,0.03374546216137807,0.06223115504827414
